,seq,item_id,category1,category2,item_definition,uni_lemma,word_1,word_2,word_3,word_for_llm,irregular,note,AoA,concreteness,concreteness_sd,iconicity,iconicity_sd,childBOI,childBOI_sd,adultBOI,adultBOI_sd,Auditory,Auditory_sd,Gustatory,Gustatory_sd,Haptic,Haptic_sd,Interoceptive,Interoceptive_sd,Olfactory,Olfactory_sd,Visual,Visual_sd,Foot_leg,Foot_leg_sd,Hand_arm,Hand_arm_sd,Head,Head_sd,Mouth,Mouth_sd,Torso,Torso_sd,phoneme,phoneme_sd,socialness,socialness_sd,semD,semD_sd,valence,valence_sd,arousal,arousal_sd,dominance,dominance_sd,imageability,imageability_sd,babiness,babiness_sd,frequency,frequency_sd,mlu,mlu_sd,contextD,contextD_sd,gpt-4o-2024-05-13_concreteness_sd,gpt-4o-2024-05-13_iconicity_sd,gpt-4o-2024-05-13_childBOI_sd,gpt-4o-2024-05-13_adultBOI_sd,gpt-4o-2024-05-13_Auditory_sd,gpt-4o-2024-05-13_Gustatory_sd,gpt-4o-2024-05-13_Haptic_sd,gpt-4o-2024-05-13_Interoceptive_sd,gpt-4o-2024-05-13_Olfactory_sd,gpt-4o-2024-05-13_Visual_sd,gpt-4o-2024-05-13_Foot_leg_sd,gpt-4o-2024-05-13_Hand_arm_sd,gpt-4o-2024-05-13_Head_sd,gpt-4o-2024-05-13_Mouth_sd,gpt-4o-2024-05-13_Torso_sd,gpt-4o-2024-05-13_socialness_sd,gpt-4o-2024-05-13_valence_sd,gpt-4o-2024-05-13_arousal_sd,gpt-4o-2024-05-13_dominance_sd,gpt-4o-2024-05-13_imageability_sd,gpt-4o-2024-05-13_babiness_sd,gpt-4o-mini-2024-07-18_concreteness_sd,gpt-4o-mini-2024-07-18_iconicity_sd,gpt-4o-mini-2024-07-18_childBOI_sd,gpt-4o-mini-2024-07-18_adultBOI_sd,gpt-4o-mini-2024-07-18_Auditory_sd,gpt-4o-mini-2024-07-18_Gustatory_sd,gpt-4o-mini-2024-07-18_Haptic_sd,gpt-4o-mini-2024-07-18_Interoceptive_sd,gpt-4o-mini-2024-07-18_Olfactory_sd,gpt-4o-mini-2024-07-18_Visual_sd,gpt-4o-mini-2024-07-18_Foot_leg_sd,gpt-4o-mini-2024-07-18_Hand_arm_sd,gpt-4o-mini-2024-07-18_Head_sd,gpt-4o-mini-2024-07-18_Mouth_sd,gpt-4o-mini-2024-07-18_Torso_sd,gpt-4o-mini-2024-07-18_socialness_sd,gpt-4o-mini-2024-07-18_valence_sd,gpt-4o-mini-2024-07-18_arousal_sd,gpt-4o-mini-2024-07-18_dominance_sd,gpt-4o-mini-2024-07-18_imageability_sd,gpt-4o-mini-2024-07-18_babiness_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_concreteness_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_iconicity_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_childBOI_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_adultBOI_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Auditory_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Gustatory_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Haptic_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Interoceptive_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Olfactory_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Visual_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Foot_leg_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Hand_arm_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Head_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Mouth_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Torso_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_socialness_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_valence_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_arousal_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_dominance_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_imageability_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_babiness_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_concreteness_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_iconicity_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_childBOI_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_adultBOI_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Auditory_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Gustatory_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Haptic_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Interoceptive_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Olfactory_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Visual_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Foot_leg_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Hand_arm_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Head_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Mouth_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Torso_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_socialness_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_valence_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_arousal_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_dominance_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_imageability_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_babiness_sd
466,467,item_467,action_words,verbs,run,run,run,NA,NA,run,False,NA,24.0,4.31,1.05,3.8,1.75119007154182,5.652173913,2.347313661,3.217391304,2.131080002,1.611111111,2.061949075,0.111111111,0.471404521,1.0,1.644956642,2.388888889,2.35494196,0.333333333,1.028991511,3.555555556,1.885618083,4.954545455,0.213200716,2.590909091,1.943465018,2.454545455,2.454545455,1.636363636,1.915984256,2.363636364,1.989148048,3.0,NA,NA,NA,2.1825311774969385,NA,6.41,1.4,5.24,2.68,5.44,1.79,4.6,2.2,2.0,NA,1223.88826520572,NA,8.75619834710744,NA,382.0,NA,0.699205898780101,0.42163702135578385,2.2335820757001272,1.505545305418162,1.0327955589886444,0.0,0.9486832980505138,0.737864787372622,0.0,1.2292725943057183,0.9486832980505138,1.6865480854231356,1.4142135623730951,0.816496580927726,0.4714045207910317,0.31622776601683794,1.2692955176439846,0.6749485577105528,1.2649110640673518,0.8232726023485646,0.7378647873726218,0.7378647873726218,1.0540925533894598,2.5221243250702594,1.766981104093143,0.7071067811865476,0.0,1.449137674618944,0.8660254037844386,0.3333333333333333,1.509230856356236,1.636391694484477,1.4181364924121764,0.7440238091428449,0.0,1.1005049346146119,0.8232726023485646,1.9119507199599979,0.9944289260117531,0.5676462121975466,0.9944289260117531,1.449137674618944,0.816496580927726,1.4638501094227998,2.8252686345094435,2.2677868380553634,1.889822365046136,0.0,1.5735915849388864,1.4880476182856899,0.0,1.9002923751652299,0.7071067811865476,1.0540925533894598,0.31622776601683794,0.0,1.3887301496588271,1.0,1.3165611772087666,0.8498365855987975,1.1785113019775793,0.7888106377466155,1.4142135623730951,0.7888106377466155,0.9944289260117533,2.204792759220492,1.3165611772087669,0.7888106377466155,0.0,1.66332999331662,1.4181364924121764,0.0,1.4337208778404378,0.97182531580755,1.3642254619787417,0.7071067811865476,0.0,1.1972189997378648,0.8232726023485646,0.9660917830792959,0.5676462121975467,0.6749485577105528,0.9944289260117531,1.505545305418162
467,468,item_468,action_words,verbs,say,say,say,NA,NA,say,False,NA,27.0,2.58,1.27,3.1,1.96920739836559,2.933333333,2.270362406,1.833333333,1.464557113,3.9,1.447320573,0.3,1.128576187,0.25,1.118033989,1.1,1.774082417,0.25,1.118033989,1.15,1.843195166,0.0,0.0,0.2,0.695852374,1.7,1.7,4.05,1.605090586,0.25,0.786397516,2.0,NA,4.59090909090909,2.21808778453726,2.0583756704446645,NA,5.91,1.66,4.43,2.48,6.88,1.83,2.8,2.1,3.9,NA,4271.14034757171,NA,5.74099211498153,NA,2338.0,NA,0.0,0.48304589153964794,1.5811388300841898,0.4216370213557839,1.7511900715418263,0.0,0.6749485577105528,1.0593499054713802,0.0,0.9944289260117533,0.42163702135578396,0.9944289260117533,0.7888106377466154,1.8856180831641267,1.0593499054713802,1.2516655570345725,1.2692955176439846,0.3162277660168379,1.2649110640673518,0.4714045207910317,0.7888106377466154,0.5676462121975467,1.2649110640673518,1.0137937550497031,0.6324555320336758,0.8432740427115679,0.0,0.44095855184409843,0.3333333333333334,0.3333333333333333,0.8232726023485646,0.31622776601683794,1.0593499054713802,1.9649710204252662,2.5,0.966091783079296,1.1547005383792515,1.2649110640673518,0.0,0.0,1.1595018087284057,0.3162277660168379,1.1352924243950935,0.408248290463863,0.0,2.160246899469287,1.4719601443879744,NA,0.0,0.0,0.0,0.3333333333333334,0.0,0.7071067811865476,2.0439612955674527,2.356601669474803,0.7440238091428449,1.51657508881031,0.3162277660168379,0.3162277660168379,0.699205898780101,1.2649110640673518,1.1690451944500122,0.7378647873726218,1.1972189997378648,2.309401076758503,2.041241452319315,1.7919573407620815,0.0,0.0,0.0,0.0,1.1595018087284057,0.0,1.9436506316151,1.6499158227686108,1.3165611772087666,0.8432740427115679,1.1972189997378646,0.0,0.3162277660168379,0.6749485577105528,1.1737877907772674,1.247219128924647
468,469,item_469,action_words,verbs,see,see,see,NA,NA,see,False,NA,24.0,3.21,1.57,4.0,2.05480466765632,4.692307692,2.66487119,3.423076923,2.563951278,0.055555556,0.23570226,0.0,0.0,0.0,0.0,0.333333333,0.84016805,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.857142857,4.857142857,0.095238095,0.43643578,0.0,0.0,2.0,NA,3.5,1.89611130876805,2.2517303953355037,NA,6.27,1.61,3.9,2.28,6.0,2.29,3.0,2.2,5.181818182,NA,8833.3690655444,NA,6.05482892616814,NA,3260.0,NA,0.48304589153964794,0.5163977794943223,0.31622776601683794,0.31622776601683794,1.6465452046971292,0.0,0.42163702135578396,1.349897115421106,0.0,1.505545305418162,0.31622776601683794,0.699205898780101,0.5163977794943223,1.5951314818673865,0.97182531580755,0.9660917830792959,1.3374935098492586,0.3162277660168379,1.2649110640673518,0.5163977794943223,0.6324555320336759,0.9944289260117531,0.5163977794943223,0.4409585518440984,0.0,1.6633299933166197,0.0,0.42163702135578396,0.3333333333333334,0.3333333333333333,0.8498365855987975,0.31622776601683794,1.4491376746189437,2.1278575558006176,0.0,0.6749485577105528,0.9944289260117533,0.0,0.0,0.0,0.4216370213557839,0.6324555320336758,0.6992058987801011,0.7867957924694431,0.37796447300922725,2.073644135332772,0.816496580927726,NA,0.0,0.0,0.0,2.5221243250702594,0.0,0.33333333333333337,1.9119507199599983,0.0,0.7440238091428449,1.3416407864998738,0.3162277660168379,0.3162277660168379,0.699205898780101,1.1005049346146119,1.133893419027682,0.8232726023485646,0.9189365834726815,2.1998376563477846,1.9086270308410553,0.31622776601683794,0.0,0.6324555320336759,0.0,0.0,2.1628170930011112,0.0,1.766981104093143,1.6865480854231356,0.6749485577105528,0.8432740427115679,0.9189365834726815,0.3162277660168379,0.3162277660168379,0.6749485577105528,1.1005049346146119,1.2292725943057183
469,470,item_470,action_words,verbs,shake,shake,shake,NA,NA,shake,False,NA,28.0,4.07,1.12,6.0,1.35400640077266,3.821428571,2.143959152,3.518518519,2.276474507,1.0,1.644956642,0.333333333,1.188177052,2.833333333,1.886484437,2.888888889,1.996729352,0.333333333,1.188177052,2.888888889,1.811365714,2.4,2.062190966,4.05,1.394538218,2.85,2.85,1.5,2.039091645,2.1,1.83245593,3.0,NA,NA,NA,1.879338001487033,NA,4.59,1.82,5.2,2.71,6.37,2.11,4.4,2.0,3.545454545,NA,5598.40687756652,NA,4.97712833545108,NA,292.0,NA,0.5676462121975466,0.48304589153964794,2.5298221281347035,1.4944341180973264,1.2292725943057186,0.0,0.6666666666666666,1.0749676997731399,0.0,0.9486832980505138,1.0327955589886446,1.1352924243950935,1.4142135623730951,1.4337208778404378,0.6666666666666666,0.31622776601683794,1.1972189997378648,0.6324555320336759,1.2649110640673518,0.4216370213557839,0.8498365855987975,0.48304589153964794,0.5270462766947299,1.5,0.699205898780101,0.6992058987801011,0.0,1.398411797560202,0.44095855184409843,0.3333333333333333,1.0540925533894598,0.9660917830792959,1.286683937707919,1.0606601717798212,0.0,1.449137674618944,0.9189365834726815,1.2649110640673518,0.0,0.5163977794943223,0.42163702135578385,1.0593499054713802,0.31622776601683794,1.1126972805283737,2.5319388392523003,2.2677868380553634,1.8348478592697182,0.0,1.9148542155126762,0.7559289460184544,0.0,1.6666666666666667,0.816496580927726,1.224744871391589,1.3374935098492586,0.0,0.7867957924694431,1.0,0.0,0.7378647873726218,0.5270462766947299,0.8232726023485646,1.9760470401187076,0.7888106377466155,0.9428090415820634,1.8027756377319946,1.3703203194062976,0.966091783079296,0.0,1.1972189997378648,0.8755950357709131,0.0,1.946506842754191,0.7264831572567789,0.7071067811865476,0.7071067811865476,0.31622776601683794,0.9660917830792959,1.0540925533894598,0.0,0.5163977794943223,0.8432740427115678,0.816496580927726,1.1595018087284057
470,471,item_471,action_words,verbs,share,share,share,NA,NA,share,False,NA,27.0,2.96,1.32,3.8,1.61932770686548,4.259259259,2.53578379,2.222222222,1.867399124,2.157894737,1.92247404,0.421052632,0.96123702,2.105263158,1.663154193,1.263157895,1.326738074,0.421052632,0.96123702,3.368421053,1.460993814,0.428571429,0.870139562,3.047619048,1.986861608,2.285714286,2.285714286,2.285714286,2.077085871,0.476190476,1.077916862,3.0,NA,5.95454545454545,1.29015586829737,1.9771991119913346,NA,6.22,2.46,3.2,2.21,6.44,2.33,3.2,2.3,3.857142857,NA,1740.50558385245,NA,7.27492447129909,NA,246.0,NA,0.31622776601683794,0.5163977794943223,0.6749485577105528,1.728840330651992,1.1737877907772674,0.0,0.5270462766947299,1.2649110640673518,0.0,0.816496580927726,0.42163702135578396,1.90029237516523,1.4181364924121764,0.7888106377466155,0.816496580927726,1.0749676997731399,1.3165611772087666,1.0749676997731399,1.9119507199599985,0.5676462121975469,1.3984117975602022,0.31622776601683794,0.9428090415820634,1.1303883305208782,0.9486832980505138,0.8498365855987975,0.0,0.9660917830792959,0.7071067811865476,0.3333333333333333,1.1972189997378646,0.42163702135578396,1.2516655570345725,1.4529663145135576,0.0,1.3165611772087666,0.5163977794943223,1.2866839377079187,0.6992058987801011,0.8232726023485646,0.8498365855987975,2.4698178070456938,0.5676462121975467,0.7867957924694431,0.37796447300922725,2.3166067138525404,1.8618986725025255,NA,0.0,0.0,0.0,0.7071067811865476,0.0,1.0,0.8432740427115679,0.0,0.3779644730092273,0.8944271909999159,1.3703203194062976,0.7888106377466155,0.7888106377466155,1.1005049346146119,1.4142135623730951,0.7378647873726218,0.7888106377466155,2.088327347690278,1.4142135623730951,1.3374935098492584,0.0,1.3984117975602022,0.6666666666666666,0.0,1.7029386365926402,0.0,1.6865480854231356,1.0,1.699673171197595,0.9660917830792958,0.6324555320336759,1.1972189997378646,0.48304589153964794,0.5676462121975466,1.1595018087284057,1.4142135623730951
471,472,item_472,action_words,verbs,show,show,show,NA,NA,show,False,NA,28.0,3.97,0.93,3.7,1.82878222991269,4.37037037,2.498432557,2.04,1.4571662,3.133333333,1.846489591,0.066666667,0.25819889,1.0,1.603567451,1.533333333,1.597617273,0.333333333,0.723746864,4.466666667,0.915475416,1.0,1.732050808,1.857142857,1.878449208,2.142857143,2.142857143,1.380952381,1.935876816,0.857142857,1.621286967,2.0,NA,4.71428571428571,1.97845538597303,2.2114884737751694,NA,5.91,1.27,4.1,2.41,5.83,1.98,4.0,2.4,3.307692308,NA,2059.47723394565,NA,7.59145388223033,NA,856.0,NA,0.4216370213557839,0.5270462766947299,0.31622776601683794,0.8498365855987975,1.07496769977314,0.0,0.42163702135578396,1.0593499054713802,0.0,0.9486832980505138,0.31622776601683794,1.0327955589886444,0.875595035770913,0.8755950357709131,0.8498365855987975,0.5270462766947299,1.4142135623730951,0.5676462121975466,1.2692955176439846,0.0,0.6992058987801011,0.6749485577105528,0.9189365834726815,0.8819171036881969,0.0,0.8498365855987975,0.0,0.42163702135578396,0.3333333333333334,0.3333333333333333,1.4181364924121764,0.0,0.6749485577105528,0.7264831572567789,0.0,0.6749485577105528,1.0749676997731399,1.2649110640673518,0.0,0.42163702135578385,0.6749485577105528,0.6324555320336758,0.6992058987801011,0.7867957924694432,0.37796447300922725,2.3380903889000244,1.9748417658131499,NA,0.7559289460184545,0.0,0.0,2.179449471770337,0.0,1.4529663145135578,0.31622776601683794,0.0,0.3779644730092273,0.8944271909999159,0.42163702135578385,0.6749485577105528,0.9189365834726815,0.8432740427115677,1.1126972805283735,0.8232726023485646,0.48304589153964794,1.8135294011647258,1.1785113019775793,1.6633299933166197,0.0,0.9428090415820634,0.0,0.0,2.118699810942761,0.0,1.3374935098492586,1.4529663145135578,0.31622776601683794,0.8432740427115679,0.7071067811865476,0.5163977794943222,0.3162277660168379,0.6666666666666666,0.9428090415820634,1.1352924243950935
472,473,item_473,action_words,verbs,sing,sing,sing,NA,NA,sing,False,NA,25.0,4.34,1.17,4.27272727272727,1.9021518914592,4.173913043,2.534349009,3.086956522,2.294520023,4.875,0.341565026,0.0625,0.25,0.0625,0.25,2.0,2.160246899,0.0,0.0,2.25,1.949358869,0.25,0.621581561,0.416666667,0.99620492,2.583333333,2.583333333,4.083333333,1.621353718,1.333333333,1.723280874,3.0,NA,NA,NA,1.4645601372068469,NA,7.5,1.37,4.1,2.49,6.67,1.88,4.9,2.0,6.1875,NA,2064.67058861967,NA,6.59322033898305,NA,505.0,NA,0.5676462121975467,0.9189365834726815,2.1213203435596424,1.2516655570345725,1.4757295747452437,0.0,0.5163977794943222,1.1595018087284057,0.0,1.0801234497346435,0.42163702135578396,0.816496580927726,0.7378647873726218,1.837873166945363,0.7071067811865476,1.2649110640673518,1.1595018087284057,1.35400640077266,1.4142135623730951,0.5,1.4337208778404378,0.48304589153964794,0.7264831572567788,1.4142135623730951,0.0,1.4181364924121764,0.0,0.42163702135578396,0.6666666666666669,0.3333333333333333,1.3165611772087666,0.0,1.286683937707919,1.5898986690282426,2.886751345948129,1.429840705968481,0.6992058987801011,0.4216370213557839,1.0593499054713802,0.8232726023485646,0.8498365855987975,1.4757295747452437,0.6749485577105528,0.7867957924694432,0.37796447300922725,2.3380903889000244,0.5477225575051661,0.0,0.0,0.7559289460184544,0.0,0.8819171036881969,0.0,0.7264831572567789,1.828782229912694,2.2638462845343543,0.3779644730092273,1.224744871391589,1.1352924243950935,1.0593499054713802,0.97182531580755,0.9486832980505138,1.7043362064926935,0.7888106377466155,1.1005049346146119,2.1081851067789197,2.088327347690278,0.8755950357709131,0.0,1.0540925533894598,0.8498365855987975,0.0,1.449137674618944,0.0,1.5,1.3642254619787415,1.8135294011647258,1.3374935098492586,0.7888106377466155,1.2649110640673518,0.5163977794943222,0.6749485577105528,0.816496580927726,1.1352924243950935
473,474,item_474,action_words,verbs,sit,sit,sit,NA,NA,sit,False,NA,23.0,4.8,0.55,3.36363636363636,2.54057974772402,5.6,1.834313463,3.434782609,2.446260355,0.611111111,1.336899992,0.194444444,0.888640838,2.305555556,1.894645756,1.416666667,1.887931597,0.222222222,0.959497223,3.194444444,1.737312283,4.210526316,0.976328005,1.263157895,1.593113836,1.368421053,1.368421053,0.263157895,0.733492806,3.684210526,1.701392618,3.0,NA,NA,NA,1.7996742759125093,NA,5.82,1.18,3.19,2.11,6.06,2.31,4.7,1.9,5.833333333,NA,2776.27973757082,NA,7.36558516801854,NA,844.0,NA,0.5676462121975466,0.4216370213557839,2.5298221281347035,1.4944341180973264,1.0593499054713802,0.0,0.9189365834726815,1.3703203194062978,0.0,1.0593499054713802,0.9189365834726815,0.9944289260117533,1.4142135623730951,0.816496580927726,0.6992058987801011,0.4714045207910317,1.2292725943057186,0.8432740427115677,1.2649110640673518,0.5270462766947299,0.9189365834726814,0.5270462766947299,1.1666666666666667,1.3944333775567928,1.9550504398153572,0.6992058987801011,0.0,1.4907119849998598,0.6666666666666669,0.3333333333333333,1.2292725943057183,2.2211108331943574,0.8498365855987975,0.7440238091428449,0.0,1.2292725943057183,0.7071067811865476,0.3162277660168379,0.0,0.0,0.8232726023485646,0.6992058987801011,0.7378647873726218,0.6900655593423541,2.8252686345094435,2.3603873774083297,1.9748417658131499,NA,1.5118578920369088,0.7440238091428449,0.0,1.4529663145135578,0.8864052604279183,0.7071067811865476,0.31622776601683794,1.0606601717798212,0.9511897312113419,1.0954451150103321,0.3162277660168379,0.3162277660168379,0.42163702135578385,0.7888106377466155,1.9023794624226837,0.8232726023485646,0.9189365834726815,2.179449471770337,1.3703203194062976,1.3374935098492584,0.0,1.3333333333333333,0.8755950357709131,0.0,1.728840330651992,1.3984117975602022,1.5,1.0,0.0,1.2516655570345725,0.6992058987801011,0.0,0.0,0.6324555320336759,1.1785113019775793,1.5634719199411433
474,475,item_475,action_words,verbs,skate,skate (action),skate,NA,NA,skate,True,polysemy,NA,4.56,0.87,4.3,1.63639169448447,6.04,1.645195024,4.913043478,1.9285662,1.411764706,1.622452755,0.117647059,0.48507125,2.235294118,1.786386428,1.058823529,1.638237934,0.235294118,0.562295715,3.470588235,1.504893977,3.578947368,2.063324972,1.105263158,1.370106924,1.052631579,1.052631579,0.210526316,0.535303379,1.736842105,1.726978906,4.0,NA,NA,NA,1.508210961975537,NA,6.74,1.66,4.48,2.5,4.84,1.86,5.9,1.8,2.071428571,NA,684.248469350091,NA,6.2,NA,42.0,NA,0.699205898780101,0.48304589153964794,1.9119507199599983,1.1352924243950937,0.8232726023485646,0.0,0.48304589153964794,1.07496769977314,0.42163702135578396,1.349897115421106,1.1005049346146119,1.7763883459298973,1.1737877907772671,0.6992058987801011,0.6324555320336759,0.4714045207910317,1.1737877907772674,1.0749676997731399,1.2692955176439846,0.6324555320336759,0.6666666666666666,0.6666666666666666,0.6009252125773316,2.1081851067789197,1.9436506316151,0.48304589153964794,0.0,1.3642254619787417,0.44095855184409843,0.3333333333333333,1.3498971154211057,0.6324555320336759,1.2692955176439846,0.3535533905932738,0.0,0.6992058987801011,1.2866839377079187,0.7071067811865476,1.1352924243950933,0.4714045207910317,0.5163977794943223,0.6992058987801011,0.3162277660168379,1.2535663410560174,2.011080417199781,1.1952286093343936,1.9663841605003503,0.0,1.7994708216848745,1.0690449676496976,0.0,1.6914819275153699,1.6690459207925603,1.4142135623730951,0.0,0.0,0.3779644730092273,1.3416407864998738,1.247219128924647,0.8232726023485646,0.8755950357709131,0.699205898780101,0.48795003647426666,0.9189365834726815,0.7378647873726218,1.130388330520878,1.3333333333333333,1.1972189997378644,0.0,1.3703203194062978,1.0593499054713802,0.0,1.4907119849998598,0.927960727138337,1.3944333775567928,0.7071067811865476,0.0,0.8432740427115679,0.875595035770913,0.5163977794943222,0.5163977794943223,0.6749485577105528,1.0540925533894598,0.8232726023485646
475,476,item_476,action_words,verbs,sleep,sleep,sleep,NA,NA,sleep,False,NA,24.0,4.44,1.15,3.46153846153846,1.89804217618157,4.966666667,2.525502112,2.833333333,2.200131748,1.142857143,1.824437291,0.0,0.0,0.761904762,1.48002574,3.523809524,1.806074407,0.0,0.0,2.095238095,2.343176517,1.55,1.605090586,1.4,1.569445091,3.35,3.35,1.95,1.731290969,2.25,1.831737743,4.0,NA,2.9090909090909,2.06810451308832,1.4022506403135233,NA,7.22,1.65,3.6,2.57,5.3,2.58,5.5,2.1,7.727272727,NA,1708.14568862207,NA,8.95641344956413,NA,494.0,NA,0.5676462121975466,0.31622776601683794,2.7507574714370344,0.6749485577105528,0.9189365834726815,0.0,0.6324555320336759,0.9486832980505138,0.0,0.9486832980505138,0.6992058987801011,0.699205898780101,1.3165611772087669,0.8232726023485645,0.875595035770913,0.42163702135578396,1.286683937707919,1.1972189997378646,1.9436506316151,0.8498365855987975,1.3333333333333333,0.8432740427115679,1.130388330520878,0.4409585518440984,0.0,0.6992058987801011,0.0,0.42163702135578396,1.7400510848184252,0.3333333333333333,1.0593499054713802,0.31622776601683794,0.42163702135578396,0.7440238091428449,0.0,0.97182531580755,1.0540925533894598,1.2649110640673515,2.0110804171997807,1.4181364924121764,0.7071067811865476,0.4216370213557839,0.42163702135578385,0.6900655593423541,1.496026483086191,2.160246899469287,1.9748417658131499,0.0,1.2535663410560174,1.3562026818605375,0.0,1.224744871391589,0.0,0.33333333333333337,1.6865480854231356,0.0,0.8997354108424372,0.8366600265340756,0.5676462121975466,0.7071067811865476,0.31622776601683794,0.9944289260117531,2.699206232527312,0.6324555320336759,0.8232726023485646,2.179449471770337,2.110818693198342,0.31622776601683794,0.0,1.3703203194062978,1.766981104093143,0.0,1.3165611772087666,0.7071067811865476,1.118033988749895,1.4240006242195884,0.31622776601683794,1.370320319406298,0.7071067811865476,0.3162277660168379,1.07496769977314,0.8232726023485646,0.7378647873726218,1.1005049346146119
476,477,item_477,action_words,verbs,slide (action),slide (action),slide,NA,NA,slide (action),True,polysemy,26.0,4.48,0.82,4.72727272727272,1.84883255547435,6.4,1.354730275,5.130434783,1.740019536,1.166666667,1.653872461,0.0,0.0,2.888888889,1.676441922,1.666666667,2.029198625,0.111111111,0.323380833,3.388888889,1.460817212,3.0,1.747178176,2.4,1.788854382,1.35,1.35,0.65,1.348488433,2.45,1.932410548,4.0,NA,2.60869565217391,1.90069677259258,1.8478481250422853,NA,5.71,1.71,3.3,2.1,5.5,2.38,5.2,2.3,NA,NA,6015.39588260118,NA,7.58808933002481,NA,289.0,NA,0.6749485577105528,0.5163977794943223,2.6583202716502514,1.4944341180973264,0.9486832980505138,0.0,0.48304589153964794,0.8498365855987975,0.0,1.286683937707919,0.9428090415820634,1.728840330651992,1.2866839377079187,0.6324555320336759,0.5676462121975467,0.6992058987801011,1.286683937707919,1.4907119849998598,1.2649110640673518,0.6749485577105528,1.0749676997731399,0.5676462121975466,0.7071067811865476,2.5221243250702594,2.065591117977289,0.8498365855987975,0.0,1.6583123951777,0.44095855184409843,0.3333333333333333,1.1972189997378646,0.9486832980505139,1.1972189997378648,0.5,0.0,1.0801234497346432,1.0327955589886446,1.3165611772087666,1.1005049346146116,0.6324555320336759,0.8432740427115678,2.529822128134703,0.816496580927726,0.5345224838248488,2.434865792722759,2.2677868380553634,1.8348478592697182,0.0,1.9023794624226835,1.1338934190276817,0.0,1.922093765778466,1.5059406173077154,1.5811388300841898,0.0,0.0,1.1259916264596033,0.44721359549995787,1.3984117975602022,0.9428090415820634,1.2649110640673518,0.816496580927726,2.2886885410853175,0.7888106377466155,0.9718253158075502,2.204792759220492,1.3333333333333333,0.9944289260117533,0.0,1.286683937707919,1.2649110640673518,0.0,2.024845673131659,1.092906420717,0.7817359599705717,0.8819171036881969,0.0,0.9944289260117534,0.9660917830792958,0.5175491695067657,0.5,0.7071067811865475,0.9660917830792958,1.1547005383792515
